Salutation,First Name,Middle Name,Last Name,Organization,Title,Phone,Mobile Phone,Fax,Email,Website,Street,City,State,PostalCode,Country,Industry,Number of Employees,Rating,Lead Source,Status,Description,Responsible User,Tag1,Tag2,Tag3,Tag4,Tag5,Tag6,Tag7,Tag8,Tag9,Tag List
,,,IREALITY  LDA - 412,IREALITY  LDA - 412,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,KAASINEN & VIEIRA  LDA - 413,KAASINEN & VIEIRA  LDA - 413,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,LARI FARI  UNIPESSOAL  LDA - 414,LARI FARI  UNIPESSOAL  LDA - 414,,,,,,http://www.larifari.pt/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,LEROC MADEIRA  LDA - 415,LEROC MADEIRA  LDA - 415,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,LEVES BRUMAS LDA - 416,LEVES BRUMAS LDA - 416,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,LUGAR IMPAR  LDA - 417,LUGAR IMPAR  LDA - 417,,,,,,http://www.lugarimpar.com/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,MAGNETISPRING -  UNIPESSOAL LDA - 418,MAGNETISPRING -  UNIPESSOAL LDA - 418,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,MEALHEIRO DA SORTE - COMERCIO E SERVICOS LDA - 419,MEALHEIRO DA SORTE - COMERCIO E SERVICOS LDA - 419,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,MULTI-T. MOBILIARIO  SOCIEDADE UNIPESSOAL  LDA. - 420,MULTI-T. MOBILIARIO  SOCIEDADE UNIPESSOAL  LDA. - 420,,,,,,http://www.multi-t.pt/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,MULUNGA - COMERCIO DE PRODUTOS POR INTERNET  LDA - 421,MULUNGA - COMERCIO DE PRODUTOS POR INTERNET  LDA - 421,,,,,,http://www.mulungamaluka.com/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: Media // 1. Screening phase: Offline business  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Product/services,,,,,,,,
,,,NADITOUR - COMERCIO  TURISMO E REPRESENTACOES  LDA. - 422,NADITOUR - COMERCIO  TURISMO E REPRESENTACOES  LDA. - 422,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,NATURAL EMOTIONS  LDA - 423,NATURAL EMOTIONS  LDA - 423,,,,,,http://naturalemotions.pt/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,NEVES & ROSADO  LDA - 424,NEVES & ROSADO  LDA - 424,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,NLISTAS - LISTAS DE CASAMENTO ONLINE  LDA - 425,NLISTAS - LISTAS DE CASAMENTO ONLINE  LDA - 425,,,,,,http://www.nlistas.pt/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,NOVAREGRA  UNIPESSOAL  LDA - 426,NOVAREGRA  UNIPESSOAL  LDA - 426,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,PACKHOLIDAYS.COM - COMERCIO ELECTRONICO DE SERVICOS TURISTICOS LDA - 427,PACKHOLIDAYS.COM - COMERCIO ELECTRONICO DE SERVICOS TURISTICOS LDA - 427,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,PETBOOK - REDE SOCIAL PARA ANIMAIS   LDA - 428,PETBOOK - REDE SOCIAL PARA ANIMAIS   LDA - 428,,,,,,http://petbook.pt/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,QUERPATRIA - UNIPESSOAL   LDA - 429,QUERPATRIA - UNIPESSOAL   LDA - 429,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,RUSH HOUR-SERVICOS DE TELEVENDAS E CONSULTADORIA LDA - 430,RUSH HOUR-SERVICOS DE TELEVENDAS E CONSULTADORIA LDA - 430,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,SKINEASY   LDA - 431,SKINEASY   LDA - 431,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,SPECIALSKINS LDA - 432,SPECIALSKINS LDA - 432,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,TEIXEIRA & ASSIS PACHECO  LIMITADA - 433,TEIXEIRA & ASSIS PACHECO  LIMITADA - 433,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,TOP NOTCH MARKETING  UNIPESSOAL LDA - 434,TOP NOTCH MARKETING  UNIPESSOAL LDA - 434,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,TRILHO DE ESSENCIAS - IMPORTACAO E EXPORTACAO UNIPESSOAL LDA - 435,TRILHO DE ESSENCIAS - IMPORTACAO E EXPORTACAO UNIPESSOAL LDA - 435,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,TSC ENTERTAINMENT  S.A. - 436,TSC ENTERTAINMENT  S.A. - 436,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,TWINGLE  LDA. - 437,TWINGLE  LDA. - 437,,,,,,http://www.twingle.pt/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: Auctions // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,VERYTOOLS  UNIPESSOAL LDA - 438,VERYTOOLS  UNIPESSOAL LDA - 438,,,,,,http://www.verytools.pt/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: - // 1. Screening phase: Low system score  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Hardware/Home improvement,,,,,,,
,,,VESTES & FEITIOS  UNIPESSOAL LDA - 439,VESTES & FEITIOS  UNIPESSOAL LDA - 439,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,VITAMINLAXIA  LDA - 440,VITAMINLAXIA  LDA - 440,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,WEBCLUBE - COMERCIO ELECTRONICO  LDA - 441,WEBCLUBE - COMERCIO ELECTRONICO  LDA - 441,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,WINENEXO - COMERCIO DE VINHOS LDA - 442,WINENEXO - COMERCIO DE VINHOS LDA - 442,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,WORLDWIDESOUNDS - UNIPESSOAL  LDA - 443,WORLDWIDESOUNDS - UNIPESSOAL  LDA - 443,,,,,,http://worldwidesounds.pt/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: - // 1. Screening phase: Low system score  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Automotive parts/Accessories,,,,,,,
,,,ZORIS - UNIPESSOAL  LDA - 444,ZORIS - UNIPESSOAL  LDA - 444,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,Mygon - 445,Mygon - 445,,,,,,https://www.mygon.com/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: Deal of the day business // 1. Screening phase: Not distinctive ecommerce  // Reference: Lisbon Challenge // ,Gaspar d'Orey,ecommerce b2c,Other,Deals,,,,,,,
,,,Glean - 446,Glean - 446,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: Mobile app // 1. Screening phase: Offline business  // Reference: Lisbon Challenge // ,Gaspar d'Orey,Out of scope,Product/services,,,,,,,,
,,,Copilot - 447,Copilot - 447,,,,,,0,-,-,-,-,Spain,Out_of_scope,,3,,Excluded,Brief description: Mobile app // 1. Screening phase: Offline business  // Reference: Lisbon Challenge // ,Gaspar d'Orey,Out of scope,Product/services,,,,,,,,
,,,Monitor backlinks - 448,Monitor backlinks - 448,,,,,,https://monitorbacklinks.com/,-,-,-,-,United Kingdom,Retail_tech,,3,,Excluded,Brief description: SEO  optimizer // 1. Screening phase: UK based w/ Romanian team not distinctive  // Reference: Lisbon Challenge // ,Gaspar d'Orey,Retail tech,Ecommerce b2b,Other ecommerce enablers,,,,,,,
,,,Debranded - 449,Debranded - 449,,,,,,0,-,-,-,-,United Kingdom,ecommerce_b2c,,3,,Excluded,Brief description: Markeplace // 1. Screening phase: Low system score  // Reference: Lisbon Challenge // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Hardware/Home improvement,,,,,,,
,,,123dressme - 450,123dressme - 450,,,,,,0,-,-,-,-,Netherlands,Out_of_scope,,3,,Excluded,Brief description: Mobile app // 1. Screening phase: No information  // Reference: Lisbon Challenge // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,TakePortugal - 451,TakePortugal - 451,,,,,,http://www.takeportugal.com/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,"Brief description: Portuguese products (""mercado da saudade"") // 1. Screening phase: Site unavailable domestic  // Reference: CB // ",Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,Milf - 452,Milf - 452,,,,,,http://www.milfskateboards.com/company/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: Skateboard brand selling online and to offline specialised stores // 1. Screening phase: Low traction seed phase no teaser received  // Reference: Startup Pitch Day // Final output: Meeting(s) // Meeting date: 17/10/2013,Gaspar d'Orey,ecommerce b2c,Transactional website,Sporting goods,,,,,,,
,,,Rua de Baixo - 453,Rua de Baixo - 453,,,,,,http://www.ruadebaixo.com/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: Online magazine aiming to become transactional website // 1. Screening phase: Low system score  // Reference: Internal reference // ,Gaspar d'Orey,Ecommerce b2c,Other,Contents,,,,,,,
,,,Live content - 454,Live content - 454,,,,,,http://www.livecontent.pt/,-,-,-,-,Portugal,Retail_tech,,3,,Excluded,Brief description: Digital agency specialised in content for social networks // 1. Screening phase: Low system score  // Reference: CB // ,Gaspar d'Orey,Retail tech,Ecommerce b2b,Digital marketing services,,,,,,,
,,,Skin.pt - 455,Skin.pt - 455,,,,,,http://skin.pt/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: Perfumes & Cosmetics // 1. Screening phase: Advance to phase II Main entrepreneur as left skin.pt // Reference: CB // Final output: Meeting(s) // Meeting date: 13/12/2013,Gaspar d'Orey,ecommerce b2c,Transactional website,Health/Beauty,,,,,,,
,,,Chiptec - 456,Chiptec - 456,,,,,,http://www.chiptec.net/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: Online and offline stores selling consumer electronic items // 1. Screening phase: Not distinctive  // Reference: Alexa // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Computers/Electronics,,,,,,,
,,,Ramalhoni - 457,Ramalhoni - 457,,,,,,http://ramalhoni.com/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: Footwear // 1. Screening phase: Mainly offline business  // Reference: MCB // Final output: Meeting(s) // Meeting date: 10/2/2014,Gaspar d'Orey,Out of scope,Product/services,,,,,,,,
,,,Dreambooks - 458,Dreambooks - 458,,,,,,http://www.dreambooks.pt/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: Photography // 1. Screening phase: Multinational  // Reference: Alexa // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Specialty/non-apparel,,,,,,,
,,,Hip Bazar - 459,Hip Bazar - 459,,,,,,http://www.hipbazar.com/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: Online marketplace for for local stores in a diverse portfolio of products (clothes home & living art design food & gourmet) within GoodFashion and Goodlife group // 1. Screening phase: Low traction seed phase  // Reference: Proactive // Final output: Meeting(s) // Meeting date: 7/5/2014,Gaspar d'Orey,ecommerce b2c,Transactional website,Mass merchant,,,,,,,
,,,Oombie - 460,Oombie - 460,,,,,,http://www.oombie.com/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: - // 1. Screening phase: Low system score  // Reference: Lisbon Challenge // ,Gaspar d'Orey,Ecommerce b2c,Other,Contents,,,,,,,
,,,Pictastik - 461,Pictastik - 461,,,,,,http://www.pictastik.com/,-,-,-,-,Brazil,Out_of_scope,,3,,Excluded,Brief description: N/S // 1. Screening phase: Offline business  // Reference: Lisbon Challenge // ,Gaspar d'Orey,Out of scope,Product/services,,,,,,,,
,,,Vecthor Digital - 462,Vecthor Digital - 462,,,,,,http://www.eventya.eu/,-,-,-,-,Romania,Out_of_scope,,3,,Excluded,Brief description: Develops apps and content for the tourism sector // 1. Screening phase: Low system score  // Reference: Lisbon Challenge // ,Gaspar d'Orey,Out of scope,Other verticals IT,SW,,,,,,,
,,,Black Whale - 463,Black Whale - 463,,,,,,http://www.whalelabs.com/,-,-,-,-,Portugal,Retail_tech,,3,,Excluded,Brief description: Social Relationship Managment tool  // 1. Screening phase: Low system score  // Reference: Lisbon Challenge // ,Gaspar d'Orey,Retail tech,Ecommerce b2b,Digital marketing services,,,,,,,
,,,Cookster - 464,Cookster - 464,,,,,,http://www.kptncook.com/,-,-,-,-,Germany,ecommerce_b2c,,3,,Excluded,Brief description: - // 1. Screening phase: Low system score  // Reference: Lisbon Challenge // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Food/Drug,,,,,,,
,,,Coobie - 466,Coobie - 466,,,,,,http://www.coobiebaby.com/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: Baby // 1. Screening phase: Mainly offline business no IT/emkt inhouse  // Reference: MCB // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Apparel/Accessories,,,,,,,
,,,Josefinas - 467,Josefinas - 467,,,,,,http://www.josefinas.pt/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: Footwear // 1. Screening phase: Family-run business  // Reference: CB // Final output: Meeting(s) // Meeting date: 11/5/2015,Gaspar d'Orey,ecommerce b2c,Transactional website,Apparel/Accessories,,,,,,,
,,,Mystore - 468,Mystore - 468,,,,,,http://www.my-store.ch/en/,-,-,-,-,Switzerland,ecommerce_b2c,,3,,Excluded,Brief description: Fashion // 1. Screening phase: Swiss company  // Reference: MCB // Final output: Pitch to SON business // Meeting date: 4/11/2013,Gaspar d'Orey,ecommerce b2c,Transactional website,Apparel/Accessories,,,,,,,
,,,Fixedads - 470,Fixedads - 470,,,,,,http://www.fixeads.com/,-,-,-,-,South Africa,ecommerce_b2c,,3,,Excluded,Brief description: - // 1. Screening phase: Owned by multinational  // Reference: EP // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Mass merchant,,,,,,,
,,,Easypay - 472,Easypay - 472,,,,,,0,-,-,-,-,Portugal,Retail_tech,,3,,Excluded,Brief description: Payment solution with some similarities to PayPal // 1. Screening phase: Difficult segment low contribution from SON  // Reference: Explorers Festival // ,Gaspar d'Orey,Retail tech,Fintech,Payment systems,,,,,,,
,,,Vitalidi - 473,Vitalidi - 473,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/S // 1. Screening phase: Not ecommerce or related  // Reference: Lisbon Challenge // ,Gaspar d'Orey,Out of scope,Product/services,,,,,,,,
,,,Wannaplayer - 475,Wannaplayer - 475,,,,,,https://www.wannaplayer.com/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: Social network for professional football // 1. Screening phase: Low fit with SON difficult users traction  // Reference: Lisbon Challenge // ,Gaspar d'Orey,Ecommerce b2c,Other,Social network,,,,,,,
,,,Tuizzi - 476,Tuizzi - 476,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/S // 1. Screening phase: Not ecommerce or related  // Reference: Lisbon Challenge // ,Gaspar d'Orey,Out of scope,Product/services,,,,,,,,
,,,Revstr - 477,Revstr - 477,,,,,,0,-,-,-,-,France,Out_of_scope,,3,,Excluded,Brief description: N/S // 1. Screening phase: Not ecommerce or related  // Reference: Lisbon Challenge // ,Gaspar d'Orey,Out of scope,Product/services,,,,,,,,
,,,PETsys - 478,PETsys - 478,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/S // 1. Screening phase: Not ecommerce or related  // Reference: Lisbon Challenge // ,Gaspar d'Orey,Out of scope,Product/services,,,,,,,,
,,,Monitor backlinks - 479,Monitor backlinks - 479,,,,,,https://monitorbacklinks.com/,-,-,-,-,United Kingdom,Out_of_scope,,3,,Excluded,Brief description: Nap // 1. Screening phase: Duplicated  // Reference: Lisbon Challenge // ,Gaspar d'Orey,Out of scope,Duplicated,,,,,,,,
,,,Stuffle - 481,Stuffle - 481,,,,,,0,-,-,-,-,Germany,ecommerce_b2c,,3,,Excluded,Brief description: - // 1. Screening phase: German company mobile only  // Reference: Lisbon Challenge // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Mass merchant,,,,,,,
,,,Omnipaste - 482,Omnipaste - 482,,,,,,0,-,-,-,-,Romania,Out_of_scope,,3,,Excluded,Brief description: N/S // 1. Screening phase: Not ecommerce or related  // Reference: Lisbon Challenge // ,Gaspar d'Orey,Out of scope,Product/services,,,,,,,,
,,,Eventyard - 483,Eventyard - 483,,,,,,0,-,-,-,-,Bulgaria,ecommerce_b2c,,3,,Excluded,Brief description: Events // 1. Screening phase: Bulgarian company focus on CEE  // Reference: Lisbon Challenge // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Books/Music/Video,,,,,,,
,,,Mintlabs - 484,Mintlabs - 484,,,,,,0,-,-,-,-,Spain,Out_of_scope,,3,,Excluded,Brief description: N/S // 1. Screening phase: Not ecommerce or related  // Reference: Lisbon Challenge // ,Gaspar d'Orey,Out of scope,Product/services,,,,,,,,
,,,Whale - 485,Whale - 485,,,,,,http://www.whalelabs.com/,-,-,-,-,Portugal,Retail_tech,,3,,Excluded,Brief description: Social media solution combining facebook CRM and website for client management // 1. Screening phase: No contact from entrepreneur no traction gained  // Reference: Lisbon Challenge // ,Gaspar d'Orey,Retail tech,Ecommerce b2b,Other ecommerce enablers,,,,,,,
,,,Gudgo - 486,Gudgo - 486,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/S // 1. Screening phase: Not ecommerce or related  // Reference: Lisbon Challenge // ,Gaspar d'Orey,Out of scope,Product/services,,,,,,,,
,,,Splinter.me - 487,Splinter.me - 487,,,,,,0,-,-,-,-,Egypt,Out_of_scope,,3,,Excluded,Brief description: N/S // 1. Screening phase: Not ecommerce or related  // Reference: Lisbon Challenge // ,Gaspar d'Orey,Out of scope,Product/services,,,,,,,,
,,,Ydreamsrobotics - 488,Ydreamsrobotics - 488,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: Robotics // 1. Screening phase: Not ecommerce or related  // Reference: Lisbon Challenge // ,Gaspar d'Orey,Out of scope,Other verticals IT,HW,,,,,,,
,,,Gapjumpers - 489,Gapjumpers - 489,,,,,,0,-,-,-,-,Chile,Out_of_scope,,3,,Excluded,Brief description: N/S // 1. Screening phase: Not ecommerce or related  // Reference: Lisbon Challenge // ,Gaspar d'Orey,Out of scope,Product/services,,,,,,,,
,,,cell2B - 490,cell2B - 490,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/S // 1. Screening phase: Not ecommerce or related  // Reference: Lisbon Challenge // ,Gaspar d'Orey,Out of scope,Product/services,,,,,,,,
,,,Click - 491,Click - 491,,,,,,0,-,-,-,-,India,Out_of_scope,,3,,Excluded,Brief description: N/S // 1. Screening phase: Not ecommerce or related  // Reference: Lisbon Challenge // ,Gaspar d'Orey,Out of scope,Product/services,,,,,,,,
,,,Babelserve - 492,Babelserve - 492,,,,,,0,-,-,-,-,France,Out_of_scope,,3,,Excluded,Brief description: N/S // 1. Screening phase: Not ecommerce or related  // Reference: Lisbon Challenge // ,Gaspar d'Orey,Out of scope,Product/services,,,,,,,,
,,,Vertequip / step - 493,Vertequip / step - 493,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/S // 1. Screening phase: Not ecommerce or related  // Reference: Lisbon Challenge // ,Gaspar d'Orey,Out of scope,Product/services,,,,,,,,
,,,Mychild - 494,Mychild - 494,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/S // 1. Screening phase: Not ecommerce or related  // Reference: Lisbon Challenge // ,Gaspar d'Orey,Out of scope,Product/services,,,,,,,,
,,,Limetree - 495,Limetree - 495,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/S // 1. Screening phase: Not ecommerce or related failed after 1y  // Reference: Lisbon Challenge // ,Gaspar d'Orey,Out of scope,Product/services,,,,,,,,
,,,Boonzi - 496,Boonzi - 496,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/S // 1. Screening phase: Not ecommerce or related  // Reference: Lisbon Challenge // ,Gaspar d'Orey,Out of scope,Product/services,,,,,,,,
,,,Wizdee - 497,Wizdee - 497,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/S // 1. Screening phase: Not ecommerce or related  // Reference: Lisbon Challenge // ,Gaspar d'Orey,Out of scope,Product/services,,,,,,,,
,,,LabOrders - 498,LabOrders - 498,,,,,,http://www.laborders.com/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: Software solutions for research labs allowing stock management and online product price comparison // 1. Screening phase: No fit w/SON has not send teaser  // Reference: CSV // Final output: Meeting(s) // Meeting date: 14/11/2013,Gaspar d'Orey,ecommerce b2c,Transactional website,Health/Beauty,,,,,,,
,,,My7stores - 499,My7stores - 499,,,,,,http://www.my7stores.com/pt/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: Group of several online stores (sporting goods fashion health & beauty gourmet and streetwear) with a single login // 1. Screening phase: Advance to phase II Entrepreneur ended conversations // Reference: Proactive // Final output: Pitch to SON business // Meeting date: 10/12/2013,Gaspar d'Orey,ecommerce b2c,Transactional website,Sporting goods,,,,,,,
,,,The Trip I Want - 501,The Trip I Want - 501,,,,,,http://www.thetripiwant.com/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: Travel // 1. Screening phase: Not ecommerce or related non-core  // Reference: Internal reference // Final output: Meeting(s) // Meeting date: 15/11/2013,Gaspar d'Orey,Out of scope,Product/services,,,,,,,,
,,,Ecommerce Var Retailer - 504,Ecommerce Var Retailer - 504,,,,,,0,-,-,-,-,Spain,ecommerce_b2c,,3,,Excluded,Brief description: Online platform selling telecoms equipment and devices (antennas routers etc.) // 1. Screening phase: B2B mainly has not replied to NDA  // Reference: Avantia Partners // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Computers/Electronics,,,,,,,
,,,Tymr - 505,Tymr - 505,,,,,,https://tymr.com/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: Events // 1. Screening phase: 2y and no users or clients traction  // Reference: Proactive // Final output: Meeting(s) // Meeting date: 17/12/2013,Gaspar d'Orey,ecommerce b2c,Other,Social network,,,,,,,
,,,Ellamontcordova - 506,Ellamontcordova - 506,,,,,,http://www.ellamontcordova.com/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/S // 1. Screening phase: Offline business  // Reference: AAA Advisors // ,Gaspar d'Orey,Out of scope,Product/services,,,,,,,,
,,,7Graus - 507,7Graus - 507,,,,,,http://www.7graus.com/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: Website provider in a broad range of verticals but mostly content driven // 1. Screening phase: Not related to ecommerce  // Reference: Internal reference // ,Gaspar d'Orey,Out of scope,Other verticals IT,SW,,,,,,,
,,,Eureka Shoes - 508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
